Time,time,range
1638389182.186237,1638389182185120942,1465
1638389182.2849677,1638389182283996364,1154
1638389182.3857749,1638389182384318800,1077
1638389182.4854043,1638389182484776510,1781
1638389182.5856287,1638389182584917523,1156
1638389182.6868768,1638389182685042232,1557
1638389182.785824,1638389182784936346,1618
1638389182.8875558,1638389182884993652,1465
1638389182.9867134,1638389182985623306,2687
1638389183.0869312,1638389183085141729,3888
1638389183.1806388,1638389183180031832,3043
1638389183.2851958,1638389183280300892,3619
1638389183.3805287,1638389183380092302,2312
1638389183.4806812,1638389183480223068,1693
1638389183.580568,1638389183580000570,2270
1638389183.6807787,1638389183680204207,1566
1638389183.7816644,1638389183780250329,1181
1638389183.8807292,1638389183880273115,4288
1638389183.9799848,1638389183978793986,3763
1638389184.0794559,1638389184078827162,3989
1638389184.1792552,1638389184178574156,1081
1638389184.2837138,1638389184283324807,1028
1638389184.3794518,1638389184378936611,1020
1638389184.4784942,1638389184477391448,1308
1638389184.5770454,1638389184576400662,1628
1638389184.6804614,1638389184680058917,1610
1638389184.776698,1638389184776329013,1088
1638389184.8760998,1638389184875598877,1418
1638389184.976654,1638389184975751221,1283
1638389185.0772495,1638389185075604446,1639
1638389185.1766753,1638389185175601947,3008
1638389185.3425238,1638389185341681250,2764
1638389185.443392,1638389185443024192,2322
1638389185.5454674,1638389185544178210,2242
1638389185.6447544,1638389185644122373,2329
1638389185.7451708,1638389185744453916,2184
1638389185.8324494,1638389185831095084,1997
1638389185.8782246,1638389185876626323,2037
1638389185.975122,1638389185974843080,1468
1638389186.0738738,1638389186073556683,1566
1638389186.1784213,1638389186178077027,903
1638389186.2739437,1638389186273773872,910
1638389186.3746388,1638389186373837435,983
1638389186.474132,1638389186473821044,865
1638389186.5735993,1638389186573339087,924
1638389186.6737375,1638389186672969953,1075
1638389186.774179,1638389186773658994,929
1638389186.8737626,1638389186873554989,815
1638389186.975514,1638389186972389582,722
1638389187.075444,1638389187072566151,258
1638389187.173346,1638389187172517532,1002
1638389187.3314252,1638389187330221177,1982
1638389187.4422066,1638389187441388520,2044
1638389187.5426028,1638389187541928864,2030
1638389187.5716624,1638389187569476692,1964
1638389187.6695602,1638389187669205291,1648
1638389187.771153,1638389187770034308,1263
1638389187.8726354,1638389187872168657,1601
1638389187.9690185,1638389187968202270,2022
1638389188.1305523,1638389188129394012,71
1638389188.2435079,1638389188242635158,91
1638389188.2685204,1638389188268411506,1326
1638389188.3689666,1638389188368817894,3527
1638389188.4687777,1638389188468683241,3205
1638389188.571806,1638389188568617188,3115
1638389188.7282057,1638389188728140635,2965
1638389188.8611488,1638389188828573380,2666
1638389188.9426336,1638389188941902398,2469
1638389189.0308945,1638389189029937083,2163
1638389189.1295786,1638389189128961637,2178
1638389189.2298706,1638389189228621095,2278
1638389189.341611,1638389189341498468,2242
1638389189.429534,1638389189428546683,2176
1638389189.5414708,1638389189541530784,2090
1638389189.6415188,1638389189641544599,1982
1638389189.6651833,1638389189664887740,1995
1638389189.7645733,1638389189764650228,1748
1638389189.8647566,1638389189864643207,2255
1638389189.9648285,1638389189964914129,1372
1638389190.0652623,1638389190065238732,685
1638389190.1650918,1638389190165105569,868
1638389190.262929,1638389190262940237,889
1638389190.363138,1638389190363124917,881
1638389190.4657676,1638389190465650859,1121
1638389190.5784822,1638389190562887970,990
1638389190.663682,1638389190663362626,777
1638389190.763188,1638389190763182949,618
1638389190.8615215,1638389190861243471,412
1638389190.96109,1638389190961244436,1169
1638389191.1029212,1638389191102776301,2153
1638389191.2022977,1638389191202345627,2153
1638389191.3026044,1638389191302597830,2174
1638389191.40266,1638389191402823885,2149
1638389191.4624689,1638389191462246847,2069
1638389191.5623648,1638389191562489882,1829
1638389191.6619744,1638389191662152811,1385
1638389191.760543,1638389191760531297,1158
1638389191.8611555,1638389191861030971,2077
1638389191.960818,1638389191960806150,1651
1638389192.0605333,1638389192060526824,844
1638389192.2019107,1638389192201523315,0
1638389192.260674,1638389192260503662,5262
1638389192.3607388,1638389192360680875,999
1638389192.4607298,1638389192460662965,2977
1638389192.561088,1638389192561115412,3122
1638389192.703047,1638389192702919061,2993
1638389192.802117,1638389192802391937,2844
1638389192.8984358,1638389192898605342,2596
1638389193.0019293,1638389192998105929,2439
1638389193.104763,1638389193097955526,2239
1638389193.2003927,1638389193200226961,1991
1638389193.3048801,1638389193301119882,2134
1638389193.4221156,1638389193398123014,2211
1638389193.4978166,1638389193497931356,2215
1638389193.5991323,1638389193598040819,2186
1638389193.6977992,1638389193698041470,2178
1638389193.7980363,1638389193798178019,2189
1638389193.9125018,1638389193906756602,2180
1638389193.9979992,1638389193996967176,2182
1638389194.096976,1638389194096771109,2189
1638389194.1970692,1638389194196864963,2173
1638389194.296598,1638389194296647173,2182
1638389194.3972013,1638389194397079288,2187
1638389194.495492,1638389194494632646,2179
1638389194.6066756,1638389194594748845,2186
1638389194.6944673,1638389194694382761,2175
1638389194.7939188,1638389194794367751,2200
1638389194.8938327,1638389194894296954,2195
1638389194.9968462,1638389194993998323,2169
1638389195.0957673,1638389195096234895,2126
1638389195.1934175,1638389195193738684,2062
1638389195.2939415,1638389195293865579,1933
1638389195.396379,1638389195396172311,1907
1638389195.4547331,1638389195453182415,1911
1638389195.5548172,1638389195554696366,1938
1638389195.651729,1638389195651429510,2713
1638389195.7509172,1638389195751020731,2722
1638389195.8509254,1638389195851135907,1442
1638389195.956847,1638389195952261332,2111
1638389196.0505662,1638389196050864840,1976
1638389196.1502438,1638389196150244550,1607
1638389196.251112,1638389196251665592,1545
1638389196.350729,1638389196351145988,1872
1638389196.448506,1638389196448981180,2737
1638389196.55106,1638389196551125414,889
1638389196.6521268,1638389196651112106,940
1638389196.7513697,1638389196751240165,801
1638389196.852012,1638389196851116430,910
1638389196.956054,1638389196951267877,892
1638389197.0496004,1638389197049447615,1057
1638389197.1495068,1638389197149865615,957
1638389197.2500982,1638389197249830031,1110
1638389197.3493266,1638389197349837941,1199
1638389197.4521718,1638389197451939689,1052
1638389197.5515027,1638389197551957600,870
1638389197.6479225,1638389197647773980,639
1638389197.7497587,1638389197750189350,369
1638389197.845089,1638389197845661637,521
1638389197.94822,1638389197948764049,2152
1638389198.086667,1638389198087260299,2216
1638389198.1874437,1638389198187709309,2204
1638389198.2877424,1638389198288012265,2231
1638389198.3858957,1638389198386413432,2178
1638389198.444181,1638389198444827565,2112
1638389198.5474126,1638389198547919056,1933
1638389198.6497412,1638389198650094526,1490
1638389198.7486634,1638389198749047462,1169
1638389198.8439205,1638389198844637488,1033
1638389198.9446316,1638389198944550512,1197
1638389199.0437999,1638389199044518891,1610
1638389199.1419318,1638389199142449670,1573
1638389199.2421288,1638389199242430375,1455
1638389199.3618634,1638389199342864402,1313
1638389199.4432902,1638389199443722583,1209
1638389199.5822952,1638389199582904821,310
1638389199.6412694,1638389199641732878,5409
1638389199.7414994,1638389199742296136,5294
1638389199.841633,1638389199842187094,5207
1638389199.9396994,1638389199940499991,5204
1638389200.0406313,1638389200041082144,5114
1638389200.141462,1638389200141295076,5075
1638389200.2431927,1638389200243920519,5054
1638389200.3429432,1638389200341232876,4945
1638389200.442026,1638389200442753948,4919
1638389200.542683,1638389200542683887,4899
1638389200.6382797,1638389200638920522,1397
1638389200.742854,1638389200742596320,745
1638389200.8382976,1638389200839119335,822
1638389200.9386525,1638389200939351228,1026
1638389201.038974,1638389201039412415,947
1638389201.142698,1638389201143095264,1370
1638389201.245702,1638389201245265371,907
1638389201.3395705,1638389201339476010,1434
1638389201.440933,1638389201440603003,1544
1638389201.5409079,1638389201541481796,896
1638389201.638217,1638389201639147070,677
1638389201.7443137,1638389201745063713,539
1638389201.8392813,1638389201839874771,702
1638389201.9367054,1638389201937142353,513
1638389202.0391903,1638389202039445741,583
1638389202.1387553,1638389202139538389,412
1638389202.2434664,1638389202244301509,722
1638389202.335286,1638389202336127892,881
1638389202.4429355,1638389202442945989,323
1638389202.5346928,1638389202535379614,750
1638389202.6447525,1638389202644993431,681
1638389202.7432358,1638389202743388322,1080
1638389202.8440113,1638389202844943445,1975
1638389202.9339724,1638389202934707247,926
1638389203.035048,1638389203036028796,4381
1638389203.1353734,1638389203136255070,618
1638389203.2439506,1638389203244542794,4772
1638389203.3441207,1638389203344846210,4732
1638389203.444077,1638389203445104726,4474
1638389203.5441651,1638389203544144539,4420
1638389203.6338747,1638389203634440391,2975
1638389203.7433813,1638389203743949840,4068
1638389203.8434844,1638389203843897338,3754
1638389203.9429572,1638389203943958492,4137
1638389204.0437272,1638389204044491602,3991
1638389204.1708229,1638389204171933763,4018
1638389204.272293,1638389204273068158,3879
1638389204.3713548,1638389204372300873,3811
1638389204.4712443,1638389204472284592,3663
1638389204.5712435,1638389204572406345,3541
1638389204.6689043,1638389204669999955,3343
1638389204.7444093,1638389204744830126,2653
1638389204.829922,1638389204830962088,1709
1638389205.0270708,1638389204970522987,1372
1638389205.0696368,1638389205070438137,1267
1638389205.1699975,1638389205170537928,1238
1638389205.2691543,1638389205269976203,763
1638389205.342978,1638389205344139468,852
1638389205.4308312,1638389205430838068,2841
1638389205.542552,1638389205543666596,2674
1638389205.630006,1638389205630696996,2614
1638389205.728882,1638389205730013749,2503
1638389205.83042,1638389205830384867,2503
1638389205.9364052,1638389205937529087,2424
1638389206.028992,1638389206030030433,2429
1638389206.1308408,1638389206131984733,2462
1638389206.2308109,1638389206232018497,2460
1638389206.3832312,1638389206331951264,2447
1638389206.4324796,1638389206431923408,2509
1638389206.5306349,1638389206531813358,2492
1638389206.6440024,1638389206644652685,2460
1638389206.7306054,1638389206731867917,2482
1638389206.832009,1638389206831143438,2446
1638389206.9321547,1638389206932141402,2515
1638389207.031509,1638389207032076034,2471
1638389207.1440551,1638389207145155190,2473
1638389207.2427442,1638389207244005173,2450
1638389207.3423886,1638389207343701637,2453
1638389207.4300444,1638389207430672133,2485
1638389207.529724,1638389207530316249,2455
1638389207.6426272,1638389207643871228,2486
1638389207.730645,1638389207731919997,2467
1638389207.8305426,1638389207831110062,2536
1638389207.93093,1638389207930870385,2486
1638389208.0429797,1638389208044148348,2646
1638389208.1298766,1638389208130945364,3256
1638389208.2300131,1638389208231189814,3190
1638389208.3352427,1638389208335421594,636
1638389208.4605346,1638389208461927575,1017
1638389208.560804,1638389208561729121,1064
1638389208.6602213,1638389208661571244,1070
1638389208.760266,1638389208761653179,1104
1638389208.8602257,1638389208861611510,1172
1638389208.9605484,1638389208961678705,1287
1638389209.0583165,1638389209059370620,1390
1638389209.1585906,1638389209160016532,1102
1638389209.243873,1638389209244441647,722
1638389209.3302057,1638389209331341874,569
1638389209.429973,1638389209431291372,3297
1638389209.5378938,1638389209539151511,3240
1638389209.6312716,1638389209632121646,3241
1638389209.7469962,1638389209747909459,2954
1638389209.844161,1638389209844697585,4100
1638389209.9468637,1638389209945788589,3729
1638389210.0608437,1638389210059029130,2836
1638389210.1551905,1638389210156675895,2846
1638389210.2552097,1638389210256564158,2891
1638389210.3440173,1638389210345347961,2870
1638389210.446336,1638389210445512186,2886
1638389210.544421,1638389210545136833,2808
1638389210.7025506,1638389210645362886,2803
1638389210.7561028,1638389210757474666,2879
1638389210.8551607,1638389210856597914,2861
1638389210.9558754,1638389210957151809,2832
1638389211.053805,1638389211054979563,2878
1638389211.1541934,1638389211155634737,2854
1638389211.2547536,1638389211255957956,2870
1638389211.354315,1638389211355828167,2860
1638389211.4310496,1638389211431927140,2799
1638389211.5319471,1638389211533313368,2862
1638389211.6299455,1638389211631193561,2971
1638389211.7320883,1638389211733613734,2980
1638389211.8984475,1638389211831327923,3906
1638389211.9390774,1638389211940358046,4333
1638389212.0306127,1638389212032207392,3293
1638389212.135545,1638389212135855869,3656
1638389212.242021,1638389212243462398,3595
1638389212.3421855,1638389212343800067,3295
1638389212.4301703,1638389212431683113,3072
1638389212.5303197,1638389212531653771,1843
1638389212.6085896,1638389212609510582,675
1638389212.7493832,1638389212751100478,1386
1638389212.8496907,1638389212851368454,1306
1638389212.9432707,1638389212944643582,807
1638389213.0295234,1638389213031160511,811
1638389213.1303334,1638389213131678582,571
1638389213.2303338,1638389213231850269,643
1638389213.3082607,1638389213309890927,1861
1638389213.4064915,1638389213408019885,773
1638389213.5064366,1638389213507993847,1277
1638389213.6063685,1638389213607994634,1113
1638389213.706312,1638389213708101211,2936
1638389213.8074307,1638389213808238728,2753
1638389213.9066112,1638389213908031008,2645
1638389214.0066636,1638389214007932409,2685
1638389214.1067007,1638389214107884620,3656
1638389214.247429,1638389214249252173,3639
1638389214.3510504,1638389214352353718,3455
1638389214.4475918,1638389214449394324,3273
1638389214.5482821,1638389214549653854,3222
1638389214.6465595,1638389214648243499,3216
1638389214.7482457,1638389214749675317,3269
1638389214.8489158,1638389214848293195,3229
1638389214.94626,1638389214947893553,3230
1638389215.0475726,1638389215049256340,3272
1638389215.144177,1638389215145946731,3244
1638389215.2506382,1638389215252380460,3263
1638389215.348232,1638389215349197997,3273
1638389215.4495504,1638389215450821521,3248
1638389215.5517879,1638389215553095152,3162
1638389215.6485202,1638389215650170732,3245
1638389215.7429423,1638389215744664164,3242
1638389215.842979,1638389215844847616,3305
1638389215.9472542,1638389215948739095,3275
1638389216.0444002,1638389216045060588,3273
1638389216.1447034,1638389216145373396,3278
1638389216.202087,1638389216203679900,3218
1638389216.4035175,1638389216344679317,3281
1638389216.4434285,1638389216444908994,3244
1638389216.542155,1638389216544027638,3313
1638389216.6467407,1638389216603697226,3214
1638389216.7021346,1638389216703762566,3232
1638389216.8438616,1638389216845541894,3276
1638389216.9022722,1638389216903960803,3220
1638389217.0434568,1638389217045104335,3240
1638389217.1457314,1638389217146625916,3248
1638389217.2424438,1638389217243352191,3287
1638389217.3419373,1638389217343337911,3284
1638389217.4678962,1638389217443486458,3257
1638389217.4998386,1638389217500821403,3120
1638389217.646994,1638389217648703346,3249
1638389217.7436848,1638389217744653514,3188
1638389217.8412726,1638389217842923775,3276
1638389217.9392438,1638389217941208100,3308
1638389218.0430803,1638389218044403875,3234
1638389218.1392248,1638389218141260237,3183
1638389218.2435265,1638389218244967235,3174
1638389218.3433166,1638389218345201177,3218
1638389218.4432862,1638389218445177180,3268
1638389218.5438569,1638389218545280538,3266
1638389218.6440895,1638389218646164275,3269
1638389218.7385616,1638389218740286863,3271
1638389218.836488,1638389218838369633,3241
1638389218.9379165,1638389218940027602,3272
1638389218.995607,1638389218996885511,3124
1638389219.136951,1638389219137716409,3236
1638389219.2358353,1638389219237616544,3256
1638389219.3462958,1638389219345349843,3186
1638389219.443666,1638389219445113300,1990
1638389219.5370393,1638389219538939014,1361
1638389219.6364026,1638389219638496203,1249
1638389219.7365842,1638389219738386702,1209
1638389219.8448215,1638389219846367105,1213
1638389219.9446676,1638389219946277866,1217
1638389220.0425837,1638389220044661506,1218
1638389220.1371055,1638389220138529228,1219
1638389220.2350607,1638389220237259340,1218
1638389220.344507,1638389220345698658,1218
1638389220.439619,1638389220441526546,1219
1638389220.5440354,1638389220546158562,1217
1638389220.6417055,1638389220643809104,1217
1638389220.7455397,1638389220746583464,1220
1638389220.8347368,1638389220836828588,1217
1638389220.944154,1638389220945130394,1229
1638389221.034887,1638389221036942464,1251
1638389221.1345994,1638389221136002681,1282
1638389221.2459466,1638389221247366537,1322
1638389221.3344524,1638389221336350801,1372
1638389221.444478,1638389221446530391,1424
1638389221.5341537,1638389221536286959,1481
1638389221.634074,1638389221636391847,1553
1638389221.7351432,1638389221736330574,1665
1638389221.835637,1638389221836472028,2716
1638389221.9355776,1638389221936867929,3657
1638389221.994062,1638389221992889730,3642
1638389222.1067445,1638389222093063088,3754
1638389222.1900778,1638389222192234379,3884
1638389222.290884,1638389222292367575,3816
1638389222.3924704,1638389222394103300,3973
1638389222.5052955,1638389222494367392,3974
1638389222.5873744,1638389222589657629,3797
1638389222.7330854,1638389222734881327,2282
1638389222.8330178,1638389222835121042,2318
1638389222.9463196,1638389222948280747,2423
1638389223.0463428,1638389223047996707,2543
1638389223.2141035,1638389223148122166,2748
1638389223.2330775,1638389223235141685,2906
1638389223.287285,1638389223289533213,3688
1638389223.3880196,1638389223389892285,4582
1638389223.4873214,1638389223489524057,4133
1638389223.5875661,1638389223589097073,721
1638389223.6854494,1638389223687484418,1163
1638389223.7858143,1638389223787385587,1332
1638389223.885394,1638389223887819457,1001
1638389223.985824,1638389223988042319,1288
1638389224.0851803,1638389224087575726,1363
1638389224.1851866,1638389224187692459,1035
1638389224.285415,1638389224287806535,1078
1638389224.3832984,1638389224385730168,1017
1638389224.4837008,1638389224485760174,1146
1638389224.5844448,1638389224586191048,1096
1638389224.6848621,1638389224687180093,1198
1638389224.782234,1638389224784664783,1124
1638389224.8822682,1638389224884678486,1233
1638389224.982297,1638389224984649738,1354
1638389225.0821047,1638389225084611748,1289
1638389225.1841464,1638389225186626632,1032
1638389225.2823384,1638389225284726190,1131
1638389225.3825436,1638389225384815654,1176
1638389225.4823725,1638389225484759532,748
1638389225.5802586,1638389225582551617,3957
1638389225.679876,1638389225682449815,4290
1638389225.780119,1638389225782087782,4023
1638389225.8797517,1638389225882153859,3811
1638389225.979843,1638389225982167482,886
1638389226.0798557,1638389226082264478,1093
1638389226.1800554,1638389226182566693,1000
1638389226.285908,1638389226288261437,1649
1638389226.387743,1638389226390232175,1360
1638389226.4805086,1638389226483025591,1475
1638389226.5788581,1638389226581365664,2170
1638389226.679326,1638389226681462392,1806
1638389226.7861936,1638389226788371769,2764
1638389226.9306624,1638389226933202255,2971
1638389226.979408,1638389226982020413,2529
1638389227.0783865,1638389227080862643,2097
1638389227.1804101,1638389227182658444,1636
1638389227.280351,1638389227282862238,1691
1638389227.3807905,1638389227382376183,1631
1638389227.4816456,1638389227481543225,1750
1638389227.5847397,1638389227586517985,1783
1638389227.6782684,1638389227678758414,1715
1638389227.7758565,1638389227778355960,1555
1638389227.8755956,1638389227878237383,1534
1638389227.9858668,1638389227979600075,1480
1638389228.0750258,1638389228077469855,1521
1638389228.1746383,1638389228177281090,1694
1638389228.27451,1638389228277257652,1703
1638389228.3743892,1638389228377109202,1748
1638389228.4739678,1638389228476644842,1714
1638389228.5736825,1638389228576406802,1705
1638389228.6743705,1638389228676787511,1766
1638389228.7730978,1638389228775432296,1738
1638389228.873755,1638389228876307056,1709
1638389229.0011501,1638389228974714582,1727
1638389229.0717182,1638389229074369745,1775
1638389229.1719704,1638389229174688547,1713
1638389229.2716339,1638389229274156342,1674
1638389229.3714495,1638389229374255179,1690
1638389229.4715455,1638389229474326565,1807
1638389229.5716174,1638389229574257471,1672
1638389229.6714802,1638389229674185043,1803
1638389229.770035,1638389229772189541,1633
1638389229.8694067,1638389229872202381,1676
1638389229.9694157,1638389229972159956,1761
1638389230.0713189,1638389230073315268,1740
1638389230.1701615,1638389230172913725,1773
1638389230.2712417,1638389230271158060,1761
1638389230.368043,1638389230370878819,1848
1638389230.4684505,1638389230470386174,1801
1638389230.5693293,1638389230572069020,1750
1638389230.6670177,1638389230669879987,1756
1638389230.767022,1638389230769780969,1812
1638389230.8688855,1638389230869306503,1638
1638389230.9666965,1638389230969561368,1837
1638389231.0670054,1638389231069829811,1977
1638389231.2106094,1638389231213261710,2090
1638389231.3085773,1638389231311282356,2169
1638389231.410354,1638389231413016586,1861
1638389231.467087,1638389231469944873,1134
1638389231.567799,1638389231570212421,1275
1638389231.6672704,1638389231669677716,1103
1638389231.7679222,1638389231770713503,856
1638389231.8657367,1638389231868514079,912
1638389231.9662204,1638389231969146657,900
1638389232.0676916,1638389232069814741,742
1638389232.1669896,1638389232169979703,1371
1638389232.2679994,1638389232270567824,881
1638389232.3669112,1638389232369916313,872
1638389232.463914,1638389232465872131,974
1638389232.562936,1638389232565882757,1073
1638389232.6626635,1638389232665675866,2417
1638389232.7627683,1638389232765671335,1480
1638389232.8630617,1638389232866016207,2603
1638389233.016719,1638389233018973319,2533
1638389233.1038365,1638389233106829550,2571
1638389233.2036157,1638389233206607111,2438
1638389233.3045056,1638389233306546403,2265
1638389233.403482,1638389233406488561,2128
1638389233.5033817,1638389233506382434,2102
1638389233.6681871,1638389233606805047,2077
1638389233.702888,1638389233705947557,2086
1638389233.800714,1638389233803823089,2081
1638389233.9024227,1638389233905425277,2072
1638389234.000775,1638389234003830643,2059
1638389234.101675,1638389234103741679,2060
1638389234.2025142,1638389234205519220,2084
1638389234.3015177,1638389234304457625,2070
1638389234.402086,1638389234404314386,2047
1638389234.5005856,1638389234503679389,2066
1638389234.5995796,1638389234602596334,993
1638389234.6994622,1638389234702513412,1601
1638389234.8039865,1638389234806944918,2102
1638389234.9009182,1638389234903695594,2100
1638389234.9983442,1638389235001456873,2085
1638389235.098285,1638389235101360645,2090
1638389235.2001166,1638389235203086906,2135
1638389235.2985537,1638389235301491129,2124
1638389235.398215,1638389235400796518,2102
1638389235.498598,1638389235501492540,2117
1638389235.59777,1638389235600714537,2079
1638389235.697662,1638389235700369694,2128
1638389235.7981477,1638389235801006909,2120
1638389235.8972204,1638389235900377147,2108
1638389236.0023086,1638389236005467325,2102
1638389236.0964863,1638389236099337097,2110
1638389236.1967766,1638389236199341528,2121
1638389236.2964683,1638389236299161725,2108
1638389236.3969216,1638389236399737296,2102
1638389236.4970024,1638389236499289607,2074
1638389236.5961537,1638389236599301070,2094
1638389236.6993058,1638389236699385195,2112
1638389236.796455,1638389236799723923,2090
1638389236.8967783,1638389236899705800,2067
1638389236.9965484,1638389236999202691,2106
1638389237.1103504,1638389237111754091,2139
1638389237.1965337,1638389237199696959,2119
1638389237.2971637,1638389237300248441,2100
1638389237.3959079,1638389237398910291,2094
1638389237.4971008,1638389237499723877,2126
1638389237.6007662,1638389237601114123,2114
1638389237.6970787,1638389237699283435,2132
1638389237.796553,1638389237799615002,2225
1638389237.8974323,1638389237900158514,2290
1638389237.9998357,1638389238001229464,2283
1638389238.0974045,1638389238100047189,2289
1638389238.194368,1638389238197452769,2347
1638389238.293249,1638389238296367220,2404
1638389238.392663,1638389238395736707,2409
1638389238.4921465,1638389238495168491,2401
1638389238.591364,1638389238594694189,2428
1638389238.6917691,1638389238694642732,2428
1638389238.7916422,1638389238794668157,2421
1638389238.8914275,1638389238894710302,2553
1638389238.994048,1638389238994225999,2556
1638389239.091058,1638389239094282394,2582
1638389239.190858,1638389239194264197,2584
1638389239.2906191,1638389239293962905,2536
1638389239.3903677,1638389239393737921,2636
1638389239.5482767,1638389239494335711,2673
1638389239.5976944,1638389239600079743,2685
1638389239.6479297,1638389239651296784,2587
1638389239.7487974,1638389239751167693,2567
1638389239.8474755,1638389239850931406,3597
1638389239.9942796,1638389239993732603,3946
1638389240.0493762,1638389240052692695,1944
1638389240.1890838,1638389240192229589,0
1638389240.249605,1638389240252303674,5412
1638389240.3486412,1638389240351050303,5251
1638389240.4470375,1638389240450508655,5300
1638389240.5803216,1638389240551313989,5286
1638389240.648385,1638389240650935271,5205
1638389240.7466602,1638389240750123029,5047
1638389240.8503056,1638389240853352461,495
1638389240.9462216,1638389240948962852,1304
1638389241.0462825,1638389241049159377,1035
1638389241.1501877,1638389241152223250,1425
1638389241.2453644,1638389241248698426,1104
1638389241.345797,1638389241348948275,2152
1638389241.4492512,1638389241452090228,1703
1638389241.5466821,1638389241550012810,1506
1638389241.6854465,1638389241688820550,3903
1638389241.785246,1638389241788695422,4041
1638389241.885959,1638389241889400880,3442
1638389241.9484067,1638389241951244882,1603
1638389242.0447736,1638389242048026790,2281
1638389242.1539547,1638389242147611979,1262
1638389242.2451773,1638389242248107605,1362
1638389242.3850136,1638389242387922006,3374
1638389242.48668,1638389242490181260,3292
1638389242.5851846,1638389242587893125,3217
1638389242.6863873,1638389242689735159,3138
1638389242.8010018,1638389242803745704,3037
1638389242.8848333,1638389242888314606,2813
1638389242.944259,1638389242947821222,811
1638389243.0460978,1638389243049011943,886
1638389243.1410522,1638389243144682948,935
1638389243.2448678,1638389243248196339,899
1638389243.38709,1638389243390205567,2324
1638389243.4873347,1638389243489527587,2215
1638389243.582163,1638389243585762855,3983
1638389243.639692,1638389243643296749,4213
1638389243.7816467,1638389243785258994,2391
1638389243.881456,1638389243885050530,1613
1638389243.9820323,1638389243985671871,1441
1638389244.044393,1638389244047188776,481
1638389244.1392148,1638389244142578539,638
1638389244.239946,1638389244242926762,3919
1638389244.3452303,1638389244348070309,1057
1638389244.4448245,1638389244448361236,819
1638389244.5378153,1638389244541500301,2037
1638389244.679596,1638389244682452641,1751
1638389244.7798028,1638389244782808730,1713
1638389244.8796053,1638389244883171642,1694
1638389244.9792805,1638389244982728449,1678
1638389245.0790539,1638389245082802309,1691
1638389245.2202368,1638389245182769021,1695
1638389245.279545,1638389245282665154,1694
1638389245.378646,1638389245382360960,1692
1638389245.479359,1638389245482892351,1696
1638389245.5770664,1638389245580826925,1702
1638389245.6772988,1638389245680776083,1694
1638389245.7771354,1638389245780845355,1703
1638389245.8782976,1638389245882038256,1692
1638389245.9781294,1638389245981844643,1713
1638389246.0769389,1638389246080347264,1725
1638389246.1772015,1638389246180898738,1736
1638389246.2772872,1638389246281012365,1760
1638389246.3776345,1638389246380922175,1775
1638389246.4755704,1638389246479011217,1817
1638389246.578917,1638389246582336657,1868
1638389246.675469,1638389246679160132,1913
1638389246.7760758,1638389246779387050,1921
1638389246.8754284,1638389246879242792,1955
1638389246.9755764,1638389246979364337,1994
1638389247.0737832,1638389247077604728,2049
1638389247.1359825,1638389247139336812,2342
1638389247.23592,1638389247239099868,1576
1638389247.3361216,1638389247339145446,3867
1638389247.4359531,1638389247439649706,907
1638389247.5367067,1638389247540014944,3891
1638389247.645792,1638389247649588710,537
1638389247.735555,1638389247739315258,3833
1638389247.834663,1638389247838264813,919
1638389247.9479237,1638389247951493758,736
1638389248.0754054,1638389248078517924,1283
1638389248.175164,1638389248178769225,1324
1638389248.2778177,1638389248281459047,1381
1638389248.375349,1638389248379010712,1433
1638389248.4740603,1638389248477874613,1497
1638389248.5756288,1638389248578472086,1559
1638389248.6750329,1638389248678540144,1638
1638389248.7760284,1638389248778625806,1641
1638389248.8484707,1638389248849445819,700
1638389248.9497178,1638389248952724281,849
1638389249.0362277,1638389249039636051,695
1638389249.1466362,1638389249149680376,767
1638389249.235764,1638389249239705136,1008
1638389249.3353398,1638389249338893051,1950
1638389249.4441636,1638389249447657329,2454
1638389249.530932,1638389249534748633,3263
1638389249.6485584,1638389249651636143,3597
1638389249.7454078,1638389249748609356,2548
1638389249.8697147,1638389249873613794,2159
1638389249.9452488,1638389249949134101,2730
1638389250.032455,1638389250034085805,1704
1638389250.1434011,1638389250147335561,3621
1638389250.2307756,1638389250234345537,2291
1638389250.344869,1638389250347657954,1575
1638389250.4351122,1638389250439101605,1357
1638389250.5439727,1638389250547616725,990
1638389250.631096,1638389250634882138,1707
1638389250.7659123,1638389250769946958,2798
1638389250.9015775,1638389250871884593,2816
1638389250.9813745,1638389250972315602,2870
1638389251.0721111,1638389251076098206,2938
1638389251.1660838,1638389251170154693,2996
1638389251.2664256,1638389251270301492,3251
1638389251.366304,1638389251370385889,4711
1638389251.4320583,1638389251434959125,4659
1638389251.544776,1638389251547882372,4526
1638389251.64071,1638389251643484342,4809
1638389251.7450051,1638389251748399631,343
1638389251.8314714,1638389251835391826,941
1638389251.932079,1638389251935636757,956
1638389252.0450065,1638389252048265440,1302
1638389252.1335247,1638389252134881962,1647
1638389252.2443936,1638389252247778255,1239
1638389252.345053,1638389252348599093,1554
1638389252.4447505,1638389252447828664,1123
1638389252.531299,1638389252534712029,1795
1638389252.6307113,1638389252634553573,1687
1638389252.7450078,1638389252747713793,1644
1638389252.843037,1638389252846793925,1617
1638389252.94397,1638389252948116520,1709
1638389253.0320396,1638389253035239845,1622
1638389253.1312156,1638389253134810409,1427
1638389253.2436826,1638389253247782829,1050
