Time,time,range
1638389170.453539,1638389170449693474,290
1638389170.5512464,1638389170549766000,285
1638389170.6496718,1638389170647781754,285
1638389170.7491968,1638389170747428925,291
1638389170.84952,1638389170847921859,285
1638389170.9470887,1638389170945433968,292
1638389171.049474,1638389171047347392,290
1638389171.1475675,1638389171145773616,287
1638389171.2487328,1638389171246862819,281
1638389171.3470228,1638389171345457758,263
1638389171.4463346,1638389171444733443,249
1638389171.614492,1638389171540330942,214
1638389171.6421866,1638389171639958694,185
1638389171.7442107,1638389171742061020,149
1638389171.841325,1638389171839412031,114
1638389171.9446716,1638389171942163016,70
1638389171.995812,1638389171994301581,5490
1638389172.097068,1638389172094528523,5495
1638389172.1973035,1638389172192741195,5176
1638389172.2943351,1638389172292805044,2254
1638389172.3944983,1638389172392766226,2064
1638389172.4922738,1638389172490652928,1727
1638389172.5929148,1638389172591024828,2240
1638389172.734292,1638389172732945870,4750
1638389172.7906933,1638389172788946418,4938
1638389172.8912458,1638389172889393482,4825
1638389172.9938698,1638389172987614332,4808
1638389173.0915174,1638389173088585425,4780
1638389173.190274,1638389173188497915,1672
1638389173.2869372,1638389173285051891,1933
1638389173.3844466,1638389173382741450,1898
1638389173.4841883,1638389173482950897,2137
1638389173.5825222,1638389173581074614,2426
1638389173.684302,1638389173682589505,1885
1638389173.7823303,1638389173780737183,1805
1638389173.879646,1638389173877993208,2219
1638389173.9828603,1638389173978549670,2160
1638389174.079222,1638389174077734817,1943
1638389174.17785,1638389174175358861,3025
1638389174.277211,1638389174275695155,1949
1638389174.3751352,1638389174373865712,2067
1638389174.474962,1638389174473699873,2001
1638389174.5753927,1638389174571924133,2123
1638389174.6730778,1638389174671798246,2899
1638389174.7729905,1638389174771723509,2293
1638389174.8738937,1638389174871973858,2056
1638389174.9729297,1638389174970873862,1568
1638389175.072195,1638389175070991826,2804
1638389175.1738794,1638389175171389232,1126
1638389175.2674365,1638389175266303227,4803
1638389175.4430509,1638389175441955584,182
1638389175.4662902,1638389175464632897,4697
1638389175.5661936,1638389175564621199,4679
1638389175.7058368,1638389175704095314,3264
1638389175.8055687,1638389175804139455,3164
1638389175.9029772,1638389175901903109,3071
1638389176.0033894,1638389176002192275,3872
1638389176.0598016,1638389176058637203,4601
1638389176.1902673,1638389176158488004,4511
1638389176.2605832,1638389176258640814,4442
1638389176.3575559,1638389176356486260,4170
1638389176.457736,1638389176456669438,1494
1638389176.5579596,1638389176556894443,3305
1638389176.6563497,1638389176655088464,836
1638389176.7574625,1638389176756101829,2575
1638389176.8672729,1638389176853476342,3661
